date_time,Unnamed: 0,ask,bid,ask_volume,bid_volume
2021-01-03 22:05:12.071,95,1.22354,1.22337,0.75,0.75
2021-01-03 22:05:16.208,96,1.22353,1.22329,0.75,0.19
2021-01-03 22:05:16.258,97,1.22346,1.22328,0.75,0.19
2021-01-03 22:05:16.309,98,1.22346,1.22319,0.75,0.19
2021-01-03 22:05:23.913,99,1.22347,1.22319,0.37,0.19
2021-01-03 22:05:23.964,100,1.22354,1.22328,1.5,0.19
2021-01-03 22:05:25.987,101,1.22354,1.22327,1.5,0.75
2021-01-03 22:05:27.381,102,1.22354,1.22329,1.5,0.19
2021-01-03 22:05:28.849,103,1.22356,1.22337,0.75,0.19
2021-01-03 22:06:06.277,104,1.22345,1.22325,0.75,7.5
2021-01-03 22:06:06.518,105,1.22346,1.22322,0.75,0.19
2021-01-03 22:06:06.619,106,1.22346,1.22319,0.75,0.19
2021-01-03 22:06:08.651,107,1.22349,1.2232,0.75,0.19
2021-01-03 22:06:10.274,108,1.22351,1.22319,0.37,0.19
2021-01-03 22:06:10.325,109,1.22355,1.22319,0.75,0.19
2021-01-03 22:06:12.810,110,1.22357,1.22319,0.75,0.19
2021-01-03 22:06:14.146,111,1.22359,1.22319,0.75,0.19
2021-01-03 22:06:21.742,112,1.22359,1.22319,0.75,0.19
2021-01-03 22:06:30.302,113,1.22359,1.22312,0.75,0.75
2021-01-03 22:06:36.268,114,1.22359,1.22319,0.75,0.19
2021-01-03 22:06:50.007,115,1.2236,1.22319,0.75,0.19
2021-01-03 22:06:50.842,116,1.2236,1.22319,0.75,0.19
2021-01-03 22:06:52.673,117,1.22359,1.22319,0.75,0.19
2021-01-03 22:06:53.775,118,1.2236,1.22319,0.75,0.19
2021-01-03 22:07:00.077,119,1.2236,1.22313,0.75,0.75
2021-01-03 22:08:07.421,120,1.22348,1.22298,0.075,0.75
2021-01-03 22:08:07.523,121,1.22354,1.22307,0.075,0.75
2021-01-03 22:08:10.127,122,1.22364,1.22301,0.075,0.075
2021-01-03 22:08:39.559,123,1.22364,1.2231,0.075,7.5
2021-01-03 22:08:39.816,124,1.22364,1.22301,0.075,0.075
2021-01-03 22:08:42.476,125,1.22365,1.22302,0.075,0.075
2021-01-03 22:08:59.532,126,1.2239,1.22303,1.5,0.94
2021-01-03 22:09:14.804,127,1.22404,1.22321,0.75,0.19
2021-01-03 22:09:44.702,128,1.22361,1.22324,0.37,7.5
2021-01-03 22:09:44.959,129,1.22361,1.22309,0.37,0.82
2021-01-03 22:09:47.132,130,1.22363,1.22309,0.37,0.82
2021-01-03 22:09:49.302,131,1.22363,1.22313,0.37,0.19
2021-01-03 22:09:50.850,132,1.22371,1.22321,1.12,0.19
2021-01-03 22:09:56.324,133,1.22371,1.22321,1.12,0.19
2021-01-03 22:09:59.477,134,1.2237,1.22322,1.12,0.19
2021-01-03 22:10:50.762,135,1.22371,1.2231,0.75,0.1
2021-01-03 22:10:51.545,136,1.22371,1.22309,0.82,0.75
2021-01-03 22:10:51.787,137,1.22371,1.2231,0.75,0.1
2021-01-03 22:11:26.440,138,1.22371,1.22319,0.75,0.1
2021-01-03 22:11:42.995,139,1.22371,1.22317,0.75,0.1
2021-01-03 22:12:14.515,140,1.22371,1.22315,0.75,0.37
2021-01-03 22:12:18.329,141,1.22343,1.22318,0.75,0.75
2021-01-03 22:12:31.856,142,1.22342,1.22315,0.75,0.75
2021-01-03 22:15:01.398,143,1.22342,1.22324,0.75,0.19
2021-01-03 22:15:01.601,144,1.22343,1.22324,0.75,0.19
2021-01-03 22:15:02.070,145,1.22342,1.22324,0.75,0.19
2021-01-03 22:15:06.627,146,1.22342,1.22338,0.75,0.75
2021-01-03 22:15:06.678,147,1.22352,1.22342,7.5,0.94
2021-01-03 22:15:06.730,148,1.22353,1.22343,7.5,0.75
2021-01-03 22:15:06.781,149,1.22353,1.22341,7.5,0.94
2021-01-03 22:15:06.909,150,1.22358,1.22341,9.02,0.94
2021-01-03 22:15:07.196,151,1.22359,1.22341,1.69,0.94
2021-01-03 22:15:07.602,152,1.22357,1.22342,9.02,0.94
2021-01-03 22:15:08.673,153,1.22341,1.22331,0.75,7.5
2021-01-03 22:15:08.724,154,1.22358,1.22336,2.44,0.94
2021-01-03 22:15:10.738,155,1.22356,1.22341,9.02,0.94
2021-01-03 22:15:12.361,156,1.22359,1.22341,11.45,0.94
2021-01-03 22:15:13.067,157,1.22353,1.22341,9.02,0.94
2021-01-03 22:15:13.678,158,1.22359,1.22341,2.44,0.94
2021-01-03 22:15:17.284,159,1.22358,1.22341,0.75,0.94
2021-01-03 22:15:19.102,160,1.22359,1.22354,9.02,0.75
2021-01-03 22:15:19.204,161,1.22368,1.22354,7.5,0.75
2021-01-03 22:15:19.356,162,1.22376,1.22354,0.75,0.75
2021-01-03 22:15:25.893,163,1.22376,1.22358,0.75,0.19
2021-01-03 22:16:05.855,164,1.22376,1.22355,0.75,0.94
2021-01-03 22:16:13.010,165,1.22374,1.22355,0.75,0.94
2021-01-03 22:16:26.993,166,1.22374,1.22359,0.75,0.19
2021-01-03 22:16:29.110,167,1.22374,1.22355,0.75,0.19
2021-01-03 22:16:29.594,168,1.22374,1.22358,0.75,5.98
2021-01-03 22:16:33.683,169,1.22374,1.22355,0.75,0.19
2021-01-03 22:16:42.719,170,1.22374,1.2236,0.75,0.19
2021-01-03 22:16:50.520,171,1.22374,1.22355,0.75,0.19
2021-01-03 22:16:55.250,172,1.22374,1.22352,0.75,0.75
2021-01-03 22:17:02.941,173,1.22374,1.22357,0.75,0.94
2021-01-03 22:17:07.211,174,1.22374,1.22358,0.75,5.98
2021-01-03 22:17:08.145,175,1.22373,1.22358,0.75,0.94
2021-01-03 22:17:08.944,176,1.22374,1.22358,0.75,5.98
2021-01-03 22:17:09.045,177,1.22374,1.22357,0.75,0.94
2021-01-03 22:17:11.795,178,1.22374,1.2236,0.75,5.98
2021-01-03 22:17:12.152,179,1.22374,1.22359,0.75,5.98
2021-01-03 22:17:13.418,180,1.22374,1.22357,0.75,0.94
2021-01-03 22:17:20.848,181,1.22374,1.22361,0.75,5.98
2021-01-03 22:17:28.992,182,1.22374,1.22357,0.75,0.75
2021-01-03 22:17:39.807,183,1.22374,1.22359,0.75,5.98
2021-01-03 22:17:39.908,184,1.22373,1.22358,0.75,1.69
2021-01-03 22:17:40.406,185,1.22374,1.22358,0.75,5.98
2021-01-03 22:17:42.861,186,1.22373,1.22358,0.75,1.69
2021-01-03 22:17:48.212,187,1.22374,1.22361,0.75,5.98
2021-01-03 22:17:48.313,188,1.22374,1.22359,0.75,5.98
2021-01-03 22:17:49.168,189,1.22374,1.22357,0.75,1.69
2021-01-03 22:17:49.809,190,1.22374,1.22355,0.75,0.37
2021-01-03 22:17:52.940,191,1.22373,1.22355,9.02,0.37
2021-01-03 22:17:53.057,192,1.22373,1.22356,0.75,0.37
2021-01-03 22:18:21.614,193,1.22374,1.22359,0.75,5.98
2021-01-03 22:18:21.716,194,1.22374,1.22355,0.75,1.12
2021-01-03 22:18:23.844,195,1.22374,1.22357,0.75,5.98
2021-01-03 22:18:27.587,196,1.22374,1.22355,0.75,1.12
2021-01-03 22:19:00.212,197,1.22374,1.22357,0.75,5.98
2021-01-03 22:19:00.288,198,1.22374,1.22355,0.75,1.12
2021-01-03 22:19:02.572,199,1.22374,1.22357,0.75,5.98
2021-01-03 22:19:03.282,200,1.22374,1.22355,0.75,1.12
2021-01-03 22:19:13.594,201,1.22374,1.22354,0.75,0.75
2021-01-03 22:19:17.752,202,1.22374,1.22355,0.75,0.42
2021-01-03 22:19:17.853,203,1.22374,1.22365,0.75,0.0375
2021-01-03 22:19:18.258,204,1.22374,1.22355,0.75,6.03
2021-01-03 22:19:22.838,205,1.22374,1.22365,0.75,0.0345
2021-01-03 22:19:36.854,206,1.22374,1.22356,0.75,7.55
2021-01-03 22:20:01.791,207,1.22366,1.22356,0.75,0.75
2021-01-03 22:20:01.842,208,1.22366,1.22353,0.75,1.5
2021-01-03 22:20:02.429,209,1.22366,1.22353,0.75,0.8
2021-01-03 22:20:06.471,210,1.2237,1.22353,0.75,1.5
2021-01-03 22:20:06.522,211,1.22361,1.22353,0.75,1.5
2021-01-03 22:20:17.184,212,1.22361,1.22355,0.75,0.75
2021-01-03 22:20:17.260,213,1.22361,1.22353,0.75,0.75
2021-01-03 22:20:17.773,214,1.22361,1.22354,0.75,0.8
2021-01-03 22:20:18.263,215,1.22361,1.22353,0.75,0.75
2021-01-03 22:20:23.180,216,1.22361,1.22355,0.75,0.37
2021-01-03 22:20:23.291,217,1.22361,1.22356,0.75,0.8
2021-01-03 22:20:23.496,218,1.2236,1.22354,0.75,0.75
2021-01-03 22:20:25.566,219,1.22361,1.22347,0.75,1.12
2021-01-03 22:20:31.464,220,1.22361,1.22356,0.75,0.75
2021-01-03 22:20:31.781,221,1.22355,1.22345,0.75,7.5
2021-01-03 22:20:31.832,222,1.22362,1.22347,0.75,0.37
2021-01-03 22:20:31.933,223,1.22362,1.22347,0.75,1.55
2021-01-03 22:20:32.353,224,1.22362,1.22347,0.75,1.55
2021-01-03 22:20:32.470,225,1.22362,1.22346,0.75,0.99
2021-01-03 22:20:32.808,226,1.22362,1.22351,0.75,0.8
2021-01-03 22:20:33.334,227,1.22361,1.22348,0.75,0.79
2021-01-03 22:20:40.362,228,1.22361,1.22347,9.02,0.79
2021-01-03 22:20:41.170,229,1.22362,1.22347,0.75,0.79
2021-01-03 22:20:43.091,230,1.2236,1.22348,0.75,0.79
2021-01-03 22:20:43.553,231,1.22359,1.22347,9.02,0.79
2021-01-03 22:20:46.313,232,1.2236,1.22348,0.75,0.79
2021-01-03 22:20:48.738,233,1.22361,1.2235,0.75,0.75
2021-01-03 22:20:49.217,234,1.22361,1.22348,0.75,1.55
2021-01-03 22:20:50.756,235,1.22361,1.22348,0.75,1.55
2021-01-03 22:20:54.365,236,1.22361,1.22355,0.75,0.8
